Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2017","2017","t CO2eq/cap","1.51","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2018","2018","t CO2eq/cap","1.52","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2019","2019","t CO2eq/cap","1.53","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2020","2020","t CO2eq/cap","1.51","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2021","2021","t CO2eq/cap","1.48","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2022","2022","t CO2eq/cap","1.47","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6996","Farm gate","2023","2023","t CO2eq/cap","1.46","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2016","2016","kg CO2eq/Int$","1.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2017","2017","kg CO2eq/Int$","1.35","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2018","2018","kg CO2eq/Int$","1.35","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2019","2019","kg CO2eq/Int$","1.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2020","2020","kg CO2eq/Int$","1.38","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2021","2021","kg CO2eq/Int$","1.32","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2022","2022","kg CO2eq/Int$","1.37","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72791","Emissions per value of agricultural production","6996","Farm gate","2023","2023","kg CO2eq/Int$","1.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2016","2016","t CO2eq/ha","1.18","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2017","2017","t CO2eq/ha","1.18","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2018","2018","t CO2eq/ha","1.19","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2019","2019","t CO2eq/ha","1.21","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2020","2020","t CO2eq/ha","1.21","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2021","2021","t CO2eq/ha","1.19","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2022","2022","t CO2eq/ha","1.19","E","Estimated value"
"EM","Emissions indicators","840","United States of America","72792","Emissions per area of agricultural land","6996","Farm gate","2023","2023","t CO2eq/ha","1.19","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2016","2016","%","1.76","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2017","2017","%","1.76","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2018","2018","%","1.71","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2019","2019","%","1.73","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2020","2020","%","1.92","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2021","2021","%","0.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2022","2022","%","0.33","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6516","Land-use change","2023","2023","%","0.34","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2016","2016","%","2.2","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2017","2017","%","2.22","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2018","2018","%","2.15","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2019","2019","%","2.18","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2020","2020","%","2.47","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2021","2021","%","0.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2022","2022","%","0.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6516","Land-use change","2023","2023","%","0.43","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2016","2016","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2017","2017","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2018","2018","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2019","2019","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2020","2020","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2021","2021","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2022","2022","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7265","Emissions Share (CH4)","6516","Land-use change","2023","2023","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2016","2016","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2017","2017","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2018","2018","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2019","2019","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2020","2020","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2021","2021","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2022","2022","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7266","Emissions Share (N2O)","6516","Land-use change","2023","2023","%","0","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2016","2016","t CO2eq/cap","0.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2017","2017","t CO2eq/cap","0.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2018","2018","t CO2eq/cap","0.3","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2019","2019","t CO2eq/cap","0.29","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2020","2020","t CO2eq/cap","0.29","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2021","2021","t CO2eq/cap","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2022","2022","t CO2eq/cap","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7279","Emissions per capita","6516","Land-use change","2023","2023","t CO2eq/cap","0.06","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2016","2016","%","8.93","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2017","2017","%","8.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2018","2018","%","8.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2019","2019","%","8.64","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2020","2020","%","9.42","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2021","2021","%","8.85","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2022","2022","%","8.82","E","Estimated value"
"EM","Emissions indicators","840","United States of America","726313","Emissions Share (CO2eq) (AR5)","6517","Pre- and post-production","2023","2023","%","9.04","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2016","2016","%","8.11","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2017","2017","%","8.01","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2018","2018","%","7.98","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2019","2019","%","7.78","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2020","2020","%","8.55","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2021","2021","%","7.96","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2022","2022","%","7.96","E","Estimated value"
"EM","Emissions indicators","840","United States of America","7264","Emissions Share (CO2)","6517","Pre- and post-production","2023","2023","%","8.23","E","Estimated value"
