Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","LCU","989.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","LCU","974.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","7021","Annual value","LCU","961.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","7021","Annual value","SLC","749","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","7021","Annual value","SLC","855","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","7021","Annual value","SLC","970","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","7021","Annual value","SLC","941","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","7021","Annual value","SLC","930","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","SLC","989.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","SLC","974.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","7021","Annual value","SLC","961.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","7021","Annual value","USD","749","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","7021","Annual value","USD","855","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","7021","Annual value","USD","970","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","7021","Annual value","USD","941","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","7021","Annual value","USD","930","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","989.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","USD","974.4","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","7021","Annual value","USD","961.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","7021","Annual value","","89.17","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","7021","Annual value","","101.79","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","7021","Annual value","","115.48","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","7021","Annual value","","112.02","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","7021","Annual value","","110.71","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","","117.84","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2022","2022","7021","Annual value","","116","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5539","Producer Price Index (2014-2016 = 100)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2023","2023","7021","Annual value","","114.43","I","Value imputed by a receiving agency"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2016","2016","7021","Annual value","LCU","36376","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2017","2017","7021","Annual value","LCU","37919","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2018","2018","7021","Annual value","LCU","42770","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2019","2019","7021","Annual value","LCU","44313","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2020","2020","7021","Annual value","LCU","41226","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2021","2021","7021","Annual value","LCU","44753.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2022","2022","7021","Annual value","LCU","33510.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5530","Producer Price (LCU/tonne)","01610","Coffee, green","2023","2023","7021","Annual value","LCU","42990.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2016","2016","7021","Annual value","SLC","36376","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2017","2017","7021","Annual value","SLC","37919","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2018","2018","7021","Annual value","SLC","42770","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2019","2019","7021","Annual value","SLC","44313","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2020","2020","7021","Annual value","SLC","41226","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2021","2021","7021","Annual value","SLC","44753.9","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2022","2022","7021","Annual value","SLC","33510.3","A","Official figure"
"PP","Producer Prices","840","United States of America","5531","Producer Price (SLC/tonne)","01610","Coffee, green","2023","2023","7021","Annual value","SLC","42990.2","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01610","Coffee, green","2016","2016","7021","Annual value","USD","36376","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01610","Coffee, green","2017","2017","7021","Annual value","USD","37919","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01610","Coffee, green","2018","2018","7021","Annual value","USD","42770","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01610","Coffee, green","2019","2019","7021","Annual value","USD","44313","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01610","Coffee, green","2020","2020","7021","Annual value","USD","41226","A","Official figure"
"PP","Producer Prices","840","United States of America","5532","Producer Price (USD/tonne)","01610","Coffee, green","2021","2021","7021","Annual value","USD","44753.9","A","Official figure"
