Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","3852.2","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0112","Maize (corn)","2021","2021","t","27503477.82","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","6809132","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","3899.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0112","Maize (corn)","2022","2022","t","26553239.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","6436120","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","4280.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","0112","Maize (corn)","2023","2023","t","27549917.53","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2016","2016","ha","206423","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2016","2016","kg/ha","10644.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2016","2016","t","2197312.56","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2017","2017","ha","210847","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2017","2017","kg/ha","10828.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2017","2017","t","2283192","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2018","2018","ha","210685","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2018","2018","kg/ha","10342.1","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2018","2018","t","2178926.91","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2019","2019","ha","215982","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2019","2019","kg/ha","11096.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2019","2019","t","2396675.34","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","213634","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","kg/ha","11108.3","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2020","2020","t","2373111.22","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2021","2021","ha","215591","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","kg/ha","11324.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2021","2021","t","2441495.85","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2022","2022","ha","222399","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2022","2022","kg/ha","11228.5","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2022","2022","t","2497207.93","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2023","2023","ha","236374","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5412","Yield","01316","Mangoes, guavas and mangosteens","2023","2023","kg/ha","11448.4","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","01316","Mangoes, guavas and mangosteens","2023","2023","t","2706107.45","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2016","2016","t","565424","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2017","2017","t","578831","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2018","2018","t","622998","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2019","2019","t","637918","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2020","2020","t","648781","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2021","2021","t","516035","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21700.02","Margarine and shortening","2022","2022","t","564533","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","kg/An","236","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","t","1878705.49","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","An","7957971","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","kg/An","240","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","t","1926901","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","An","8028967","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","kg/An","243","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","t","1980846.34","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","An","8139331","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","kg/An","246","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","2027634.25","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","An","8243901","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","kg/An","248","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","2081261.6","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","An","8405084","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","kg/An","249","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","2130590.63","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","An","8564599","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","kg/An","251","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","2175576.61","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","An","8666993","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","kg/An","252","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","2214927.7","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","An","8803625","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2016","2016","g/An","1835","A","Official figure",""
"QCL","Crops and livestock products","484","Mexico","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","3077873.74","A","Official figure",""
