Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2017","2017","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2018","2018","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2019","2019","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2020","2020","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2021","2021","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2022","2022","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4032","Selenium supply","2023","2023","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2016","2016","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2017","2017","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2018","2018","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2019","2019","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2020","2020","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2021","2021","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2022","2022","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4033","Vitamin B12 supply","2023","2023","6206","Value","μg/cap/d","0","E","Estimated value","Data correspond only to fish oil products."
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2016","2016","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2017","2017","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2018","2018","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2019","2019","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2020","2020","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2021","2021","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2022","2022","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4009","Calcium supply","2023","2023","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2016","2016","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2017","2017","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2018","2018","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2019","2019","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2020","2020","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2021","2021","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2022","2022","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4010","Iron supply","2023","2023","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2016","2016","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2017","2017","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2018","2018","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2019","2019","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2020","2020","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2021","2021","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2022","2022","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4015","Zinc supply","2023","2023","6209","Value","mg/cap/d","0.01","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2016","2016","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2017","2017","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2018","2018","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2019","2019","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2020","2020","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2021","2021","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2022","2022","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4011","Magnesium supply","2023","2023","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2016","2016","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2017","2017","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2018","2018","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2019","2019","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2020","2020","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2021","2021","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2022","2022","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4012","Phosphorus supply","2023","2023","6209","Value","mg/cap/d","1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","484","Mexico","FG11","Fats and oils","4013","Potassium supply","2016","2016","6209","Value","mg/cap/d","1","E","Estimated value",""
