Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21164","Share of non-agricultural AFS employment in total AFS employment","1","Total","2022","2022","6121","Value","3044","FAO Model","%","85.2","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2016","2016","6121","Value","3044","FAO Model","%","10.06","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2017","2017","6121","Value","3044","FAO Model","%","9.96","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2018","2018","6121","Value","3044","FAO Model","%","9.88","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2019","2019","6121","Value","3044","FAO Model","%","9.97","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2020","2020","6121","Value","3044","FAO Model","%","8.96","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2021","2021","6121","Value","3044","FAO Model","%","9.26","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21167","Share of non-agricultural AFS employment in total employment","1","Total","2022","2022","6121","Value","3044","FAO Model","%","9.33","X","Figure from external organization","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2016","2016","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2818.53","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2017","2017","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2848.77","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2018","2018","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2796.88","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2019","2019","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2795.9","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2020","2020","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2737.95","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2021","2021","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2694.43","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2022","2022","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2706.03","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","1","Total","2023","2023","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2657.67","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2016","2016","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2129.04","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2017","2017","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2158.24","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2018","2018","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2084.71","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2019","2019","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2080.13","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2020","2020","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","2009.03","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2021","2021","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1965.56","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2022","2022","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1955.05","X","Figure from external organization","Adjusted"
"OEA","Employment Indicators: Agriculture and agrifood systems","840","United States of America","21144","Employment in agriculture - ILO modelled estimates","2","Male","2023","2023","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","1894.8","X","Figure from external organization","Adjusted"
